"score","message","prob"
"positive","youre attractive im attractive lets get together and do some unattractive things. 👉👌",0.48816936488169366
"negative","i think i may have met the guy im gonna marry and that scares me",0.611082124595638
"negative","how do i get my village to stop trying to set me on fire. i cant help that i weight more than a duck",0.6511528608027327
"neutral","if you are what you eat im going to eat a victorias secret model.",0.8709606006775654
"negative","hopping into the shower cause i felt shitty after my shift by the end of the shower i realized i have to shit. brought to you by the exquisite cas staff thank you",0.7173988239363542
"negative","whats the best way to make friends?",0.8269434441855539
"neutral","life is like a bowl of soup. you only get blown if youre hot.",0.9898543184183143
"negative","i always wake up in the morning and hope that everyone was a drunk as i was at the statesman so they dont remember how ridiculous i was",0.6840680587780357
"negative","ive been self medicating for so long that when something goes wrong i just want to be drunk and high af. i dont know how to deal with how i feel. #currentlycryingmyselftosleep",0.9999945716969424
"neutral","you know its a weird day when your underwear matches your shirt.",0.7350788002033554
"neutral","if he gave me a std im going to be pissed.",0.6663234767125435
"neutral","shitters need outlets so i can charge my phone",0.9746691333428206
"negative","maybe sdt would go to your parties if you were a least slightly fun",0.5282909930715937
"negative","the best way to describe resuming school spring semester is like when he goes to hit it doggy style and gets it in the wrong hole",0.9819591043589629
"positive","one of the worst protests ive ever seen if thats honestly how you think change occurs then youre delusional",0.5900127226463104
"neutral","ugh i need more blankets. i say as i sleep naked",0.5081237480525261
"neutral","we need some of that totinos pizza up in this bitch....letch make the move",0.9898543184183143
"positive","friends are like wedgies. . . it feels great when you pick out a good one",0.5366403607666291
"negative","now hiring someone to physically pull me out of bed to get my ass to the gym.",0.8897134083930399
"negative","got ready to go to the gym then realized my phone is at 18%... i got back in bed.",0.9879198204924422
"neutral","how is it already 4",0.9750160153747597
"neutral","lets just appreciate the fact that in america we even have the right to protest or complain about protesting.",0.9538381584176577
"negative","first time in weeks i have time to waste on pinterest planning my imaginary future wedding",0.5756972111553785
"neutral","niagara lobby shut the fuck up",0.9785084496693608
"neutral","7/11 is now hiring. so if you are looking for a career then come by!",0.9901467817790006
"neutral","i should just transfer to monsters university",0.5831417624521072
"positive","im a guy and a second semester senior and my only real ambition for the rest of college is to find a way to become an honorary aopi.",0.9475181092655609
"neutral","tried to study for finals. ended making a porn website.",0.5114247311827956
"positive","frat guy so greek he and 299 of his friends beat the shit out of some persians at thermopylae pass",0.9677874441570657
"neutral","wow looks like a lot of you 13ers have yak. the greatest part is that most of you make harry dole look like a nice human. thats saying some shit",0.8466448061833939
"neutral","ive really never understood not liking yourself you could literally be the only person you know everyone else could all be in your head.",0.9968200101566216
"negative","cortland english majors are currently cramming to learn the rest of the abcs",0.9100222467330954
"neutral","i need to have sex every weekend to satisfy my high sex drive",0.9936146533446905
"neutral","just about to fall asleep...wait nope now i have to pee.",0.8977062550061894
"neutral","im a straight guy comfortably in a long term relationship but damn if brickler isnt the hottest thing wearing skates",0.9958814398531595
"negative","cant tell if i shld brag about my karma or be ashamed",0.4925465838509317
"negative","shit on smac all you want but damn those crazy bitches know how to have a good time",0.9523448377705582
"positive","you know your dead broke when you get insanely excited for your birthday strictly because of the money you get",0.5885885885885886
"negative","even if i get one letter wrong i always delete my entire password and start the whole thing over again.",0.9705245688722132
"negative","i think the reason i havent gained any weight here is because i literally shit it out before my body absorbs any of it",0.6511528608027327
"negative","watching 21 jump street has made me self conscious about 1 strapping or 2 strapping my backpack around campus",0.5989199803632793
"neutral","what party should i go to?",0.9785084496693608
"negative","rip to all of the socks that ive lost over the years",0.9763810905763822
"neutral","to the girl who just flashed me... thank you.",0.9848582891160864
"neutral","where is the chowhound?",0.9701682814890363
"negative","thinking i should really just inbox you on fb to tell you how i feel cause my awkwardness wont let me do it in person",0.6600083229296713
